code,p22lee,p22yoon,p22sim,p22etc,p22valid,p17moon,p17HY,p17Ahn,p17sim,p17etc,p17valid,r22lee,r22yoon,r22sim,r17moon,r17HYA,r17sim,d_the,d_kuk,d_sim,win22r,winner,wingap22,sec22r,sec22
1108062,5321,5194,295,63,10873,4700,2953,2432,676,2467,10796,0.489377357,0.477697048,0.027131426,0.435346425,0.49879585,0.062615784,0.054030932,-0.021098803,-0.035484357,0.489377357,1,0.011680309,0.477697048,2
1108063,6289,6126,341,132,12888,5609,3852,3166,861,3228,13550,0.487973309,0.475325885,0.026458721,0.413948339,0.517933579,0.063542435,0.074024969,-0.042607695,-0.037083714,0.487973309,1,0.012647424,0.475325885,2
1108064,3397,3671,219,85,7372,3314,2541,1998,589,2033,8477,0.460797613,0.497965274,0.029706999,0.390940191,0.535448862,0.069482128,0.069857421,-0.037483588,-0.039775129,0.497965274,2,0.037167661,0.460797613,1
1108065,7269,6806,400,148,14623,6645,4162,3570,958,3639,15404,0.49709362,0.46543117,0.027354168,0.431381459,0.501947546,0.062191639,0.06571216,-0.036516376,-0.03483747,0.49709362,1,0.03166245,0.46543117,2
1108066,9387,9428,551,129,19495,9860,5041,4653,1276,4724,20901,0.481508079,0.483611182,0.028263657,0.471747763,0.46380556,0.061049711,0.009760316,0.019805623,-0.032786053,0.483611182,2,0.002103103,0.481508079,1
1108068,4571,5071,282,82,10006,2744,1822,1647,388,1687,6641,0.456825904,0.506795922,0.02818309,0.413190785,0.52236109,0.058424936,0.04363512,-0.015565168,-0.030241846,0.506795922,2,0.049970018,0.456825904,1
1108084,11159,10654,668,171,22652,10462,6361,5478,1575,5571,23969,0.492627583,0.470333745,0.02948967,0.436480454,0.493929659,0.065709875,0.056147129,-0.023595914,-0.036220205,0.492627583,1,0.022293837,0.470333745,2
1108071,8305,6648,408,135,15496,7373,3873,3917,946,3989,16181,0.53594476,0.429013939,0.026329375,0.45565787,0.481428836,0.05846363,0.08028689,-0.052414897,-0.032134255,0.53594476,1,0.106930821,0.429013939,2
1108072,5837,5388,371,99,11695,5221,3389,2725,825,2769,12204,0.49910218,0.460709705,0.031722959,0.427810554,0.500983284,0.067600787,0.071291627,-0.040273579,-0.035877828,0.49910218,1,0.038392475,0.460709705,2
1108076,6710,5891,311,138,13050,4714,3108,3040,701,3102,11625,0.514176245,0.451417625,0.023831418,0.405505376,0.528860215,0.060301075,0.108670869,-0.077442591,-0.036469658,0.514176245,1,0.062758621,0.451417625,2
1108077,3852,3819,176,83,7930,4177,3408,2750,566,2808,10959,0.485750315,0.481588903,0.022194199,0.381147915,0.561912583,0.051647048,0.1046024,-0.08032368,-0.029452849,0.485750315,1,0.004161412,0.481588903,2
1108078,4145,4638,258,68,9109,2648,2030,1740,363,1769,6810,0.455044462,0.509166758,0.028323636,0.388839941,0.553597651,0.053303965,0.06620452,-0.044430892,-0.024980329,0.509166758,2,0.054122297,0.455044462,1
1108085,9034,9050,501,209,18794,7866,5631,4601,1163,4664,19324,0.480685325,0.481536661,0.026657444,0.40705858,0.529496999,0.060184227,0.073626745,-0.047960338,-0.033526783,0.481536661,2,0.000851336,0.480685325,1
1109069,6985,5457,323,151,12916,6430,3827,3852,957,3911,15125,0.540802106,0.422499226,0.025007742,0.425123967,0.507702479,0.063272727,0.115678139,-0.085203254,-0.038264985,0.540802106,1,0.11830288,0.422499226,2
1109070,7463,5920,417,170,13970,6289,3585,3571,937,3630,14441,0.534216178,0.423765211,0.029849678,0.435496157,0.49553355,0.064884703,0.098720021,-0.071768339,-0.035035025,0.534216178,1,0.110450966,0.423765211,2
1109071,7815,7031,408,182,15436,6783,4125,3961,920,4031,15859,0.506284011,0.455493651,0.026431718,0.427706665,0.509868214,0.058011224,0.078577346,-0.054374562,-0.031579506,0.506284011,1,0.05079036,0.455493651,2
1109072,7854,6639,381,161,15035,7206,4401,4539,982,4623,17212,0.522381111,0.441569671,0.025340871,0.418661399,0.519405066,0.057053219,0.103719712,-0.077835395,-0.031712347,0.522381111,1,0.08081144,0.441569671,2
1109073,9355,8013,551,132,18051,8969,4304,4548,1177,4603,19053,0.518253836,0.443908925,0.030524625,0.470739516,0.464598751,0.061775049,0.04751432,-0.020689826,-0.031250424,0.518253836,1,0.074344912,0.443908925,2
1109074,5876,5525,298,136,11835,4638,3718,2921,795,2976,12127,0.496493452,0.466835657,0.025179552,0.382452379,0.54745609,0.065556197,0.114041073,-0.080620433,-0.040376645,0.496493452,1,0.029657795,0.466835657,2
1109075,8537,7386,362,187,16472,7127,5103,4444,1144,4525,17899,0.518273434,0.44839728,0.021976688,0.398178669,0.533381753,0.063914185,0.120094765,-0.084984473,-0.041937497,0.518273434,1,0.069876153,0.44839728,2
1109060,5211,4616,250,125,10202,4395,2944,2773,676,2831,10846,0.5107822,0.452460302,0.024504999,0.405218514,0.527106767,0.062327125,0.105563686,-0.074646466,-0.037822126,0.5107822,1,0.058321898,0.452460302,2
1109061,4907,4062,229,109,9307,4465,2712,2713,630,2776,10583,0.527237563,0.436445686,0.024605136,0.421903052,0.512614571,0.059529434,0.105334511,-0.076168884,-0.034924298,0.527237563,1,0.090791877,0.436445686,2
1109062,4932,4487,240,97,9756,4770,3049,2893,614,2955,11388,0.505535055,0.459922099,0.024600246,0.41886196,0.521777309,0.053916403,0.086673095,-0.06185521,-0.029316157,0.505535055,1,0.045612956,0.459922099,2
1109063,6381,5082,319,150,11932,5167,3324,3169,797,3223,12511,0.534780422,0.42591351,0.026734831,0.412996563,0.518983295,0.063703941,0.121783859,-0.093069785,-0.03696911,0.534780422,1,0.108866913,0.42591351,2
1109064,6299,6030,293,148,12770,5127,4028,3391,735,3458,13348,0.493265466,0.47220047,0.022944401,0.384102487,0.555813605,0.055064429,0.109162979,-0.083613135,-0.032120028,0.493265466,1,0.021064996,0.47220047,2
1109065,7319,6312,391,213,14235,6346,4004,3559,1100,3639,15089,0.514155251,0.44341412,0.02746751,0.420571277,0.501226059,0.072900789,0.093583974,-0.057811939,-0.045433279,0.514155251,1,0.070741131,0.44341412,2
1110051,5938,5130,305,133,11506,5148,3534,2899,782,2964,12428,0.516078568,0.445854337,0.026507909,0.414225941,0.5176215,0.062922433,0.101852626,-0.071767163,-0.036414524,0.516078568,1,0.070224231,0.445854337,2
1110052,5575,5187,291,122,11175,5158,3456,3070,812,3128,12554,0.498881432,0.464161074,0.026040268,0.410865063,0.519834316,0.06468058,0.088016369,-0.055673242,-0.038640311,0.498881432,1,0.034720358,0.464161074,2
1110053,5022,4482,260,101,9865,4129,2750,2650,703,2701,10283,0.509072478,0.454333502,0.026355803,0.401536517,0.525138578,0.068365263,0.107535962,-0.070805076,-0.04200946,0.509072478,1,0.054738976,0.454333502,2
1110054,4945,5062,316,95,10418,4724,3321,2723,793,2766,11604,0.474659244,0.485889806,0.030332117,0.407101,0.520854878,0.068338504,0.067558244,-0.034965072,-0.038006386,0.485889806,2,0.011230562,0.474659244,1
1110055,7294,7321,383,143,15141,6608,4928,4554,962,4616,17114,0.481738326,0.483521564,0.025295555,0.38611663,0.554049316,0.056211289,0.095621697,-0.070527752,-0.030915734,0.483521564,2,0.001783238,0.481738326,1
1110056,5998,5155,245,137,11535,4721,3339,3130,683,3201,11944,0.519982661,0.446900737,0.021239705,0.395261219,0.541610851,0.057183523,0.124721442,-0.094710114,-0.035943818,0.519982661,1,0.073081925,0.446900737,2
1110057,8166,8073,450,147,16836,7572,5071,4409,1156,4476,18275,0.485032074,0.479508197,0.026728439,0.414336525,0.51874145,0.063255814,0.070695549,-0.039233253,-0.036527375,0.485032074,1,0.005523877,0.479508197,2
1110059,6655,6508,384,111,13658,7002,4302,3732,1082,3794,16180,0.487260214,0.476497291,0.02811539,0.432756489,0.496538937,0.066872682,0.054503724,-0.020041646,-0.038757292,0.487260214,1,0.010762923,0.476497291,2
1110060,8540,7400,451,194,16585,7565,4721,4478,1197,4536,18019,0.514923123,0.446186313,0.027193247,0.419834619,0.510516677,0.06642988,0.095088504,-0.064330364,-0.039236633,0.514923123,1,0.06873681,0.446186313,2
1110061,3944,3353,184,85,7566,3328,2250,2085,518,2136,8232,0.521279408,0.443166799,0.024319323,0.404275996,0.526603499,0.06292517,0.117003412,-0.0834367,-0.038605847,0.521279408,1,0.078112609,0.443166799,2
1110062,8014,8416,437,128,16995,7270,4544,4302,1094,4346,17254,0.471550456,0.495204472,0.025713445,0.421351571,0.512692709,0.063405587,0.050198885,-0.017488237,-0.037692142,0.495204472,2,0.023654016,0.471550456,1
1110063,6855,7630,376,129,14990,6586,4569,3810,1044,3881,16080,0.45730487,0.509006004,0.025083389,0.409577114,0.52108209,0.064925373,0.047727755,-0.012076086,-0.039841984,0.509006004,2,0.051701134,0.45730487,1
1110064,6406,6228,313,166,13113,5271,4333,3518,842,3596,14042,0.48852284,0.474948524,0.023869443,0.375373878,0.559108389,0.059962968,0.113148962,-0.084159865,-0.036093526,0.48852284,1,0.013574316,0.474948524,2
1110065,8280,8320,424,141,17165,7310,5280,4418,1027,4490,18107,0.48237693,0.484707253,0.024701427,0.403711272,0.535593969,0.056718396,0.078665658,-0.050886716,-0.032016969,0.484707253,2,0.002330323,0.48237693,1
1111051,6219,6612,349,140,13320,5685,4037,3498,888,3552,14162,0.466891892,0.496396396,0.026201201,0.401426352,0.532057619,0.062703008,0.06546554,-0.035661223,-0.036501807,0.496396396,2,0.029504505,0.466891892,1
1111052,7114,6837,389,157,14497,6054,4362,3879,836,3959,15211,0.490722218,0.471614817,0.026833138,0.398001446,0.541778976,0.054960226,0.092720772,-0.070164159,-0.028127088,0.490722218,1,0.019107402,0.471614817,2
1111053,7902,8425,471,183,16981,8397,5397,4609,1172,4700,19666,0.465343619,0.496142748,0.027736882,0.426980576,0.508796908,0.059595241,0.038363044,-0.012654161,-0.031858358,0.496142748,2,0.030799128,0.465343619,1
1111079,10865,10276,649,247,22037,10233,6100,5824,1622,5925,23880,0.493034442,0.466306666,0.02945047,0.428517588,0.499329983,0.067922948,0.064516854,-0.033023317,-0.038472478,0.493034442,1,0.026727776,0.466306666,2
1111056,10979,11104,745,209,23037,10631,6679,5644,1657,5722,24689,0.476581152,0.482007206,0.03233928,0.430596622,0.499129167,0.067114909,0.04598453,-0.017121961,-0.034775629,0.482007206,2,0.005426054,0.476581152,1
1111058,6969,7444,416,130,14959,6713,4302,4244,1107,4326,16448,0.465873387,0.497626847,0.027809346,0.408134728,0.519576848,0.067303016,0.05773866,-0.021950002,-0.03949367,0.497626847,2,0.031753459,0.465873387,1
1111059,7373,6783,432,111,14699,6688,3597,3815,975,3865,15125,0.501598748,0.461459963,0.029389754,0.442181818,0.490049587,0.06446281,0.05941693,-0.028589624,-0.035073056,0.501598748,1,0.040138785,0.461459963,2
1111060,6342,5852,399,85,12678,6476,3557,3910,1027,3957,15017,0.50023663,0.461587001,0.031471841,0.431244589,0.497236465,0.068389159,0.068992041,-0.035649464,-0.036917318,0.50023663,1,0.038649629,0.461587001,2
1111061,7511,7061,437,82,15091,7196,3584,3943,1065,3999,15844,0.497713869,0.467894772,0.028957657,0.454178238,0.475069427,0.067217874,0.043535631,-0.007174655,-0.038260217,0.497713869,1,0.029819097,0.467894772,2
1111078,10673,9530,609,183,20995,10154,5917,6024,1422,6138,23631,0.508359133,0.453917599,0.029006906,0.429689814,0.505310821,0.060175194,0.078669319,-0.051393221,-0.031168287,0.508359133,1,0.054441534,0.453917599,2
1111064,5984,5617,333,116,12050,5342,3234,3475,772,3530,12878,0.49659751,0.466141079,0.027634855,0.414815965,0.520965989,0.059947197,0.081781545,-0.05482491,-0.032312342,0.49659751,1,0.030456432,0.466141079,2
1111065,10741,10288,644,195,21868,9617,6194,7411,1445,7506,24762,0.491174319,0.470459118,0.029449424,0.388377352,0.549430579,0.058355545,0.102796966,-0.078971461,-0.028906121,0.491174319,1,0.0207152,0.470459118,2
1111066,6142,6317,362,117,12938,5140,3310,3765,781,3815,13046,0.474725614,0.488251662,0.027979595,0.393990495,0.54231182,0.059865093,0.080735119,-0.054060158,-0.031885498,0.488251662,2,0.013526047,0.474725614,1
1111076,6910,6944,335,165,14354,5759,4319,4978,878,5045,16001,0.481398913,0.483767591,0.023338442,0.359915005,0.581026186,0.054871571,0.121483908,-0.097258595,-0.031533128,0.483767591,2,0.002368678,0.481398913,1
1111069,7197,6905,356,153,14611,5878,4118,4804,913,4874,15783,0.492574088,0.472589145,0.024365204,0.372426028,0.56529177,0.057847051,0.12014806,-0.092702624,-0.033481846,0.492574088,1,0.019984943,0.472589145,2
1111077,9361,9648,642,160,19811,9772,5369,5485,1523,5560,22224,0.472515269,0.487002171,0.032406239,0.439704824,0.488390929,0.068529518,0.032810446,-0.001388758,-0.036123279,0.487002171,2,0.014486901,0.472515269,1
1111072,6567,5974,435,74,13050,6598,2926,3615,945,3660,14129,0.503218391,0.457777778,0.033333333,0.466982801,0.462948546,0.066883714,0.036235589,-0.005170768,-0.033550381,0.503218391,1,0.045440613,0.457777778,2
1111073,6059,6223,375,96,12753,5567,3395,3697,977,3734,13673,0.475103897,0.487963616,0.029404846,0.407152783,0.518686462,0.071454692,0.067951114,-0.030722846,-0.042049846,0.487963616,2,0.012859719,0.475103897,1
1111074,5393,5804,333,92,11622,4862,2762,3239,806,3274,11704,0.464033729,0.499397694,0.028652555,0.415413534,0.51273069,0.068865345,0.048620195,-0.013332996,-0.04021279,0.499397694,2,0.035363965,0.464033729,1
1112051,10000,9556,609,175,20340,8060,4938,4318,1196,4409,18603,0.491642085,0.469813176,0.029941003,0.433263452,0.497554158,0.064290706,0.058378632,-0.027740982,-0.034349703,0.491642085,1,0.021828909,0.469813176,2
1112059,9099,8171,524,157,17951,6578,3577,3329,879,3390,14424,0.50687984,0.455183555,0.029190574,0.45604548,0.478785358,0.0609401,0.05083436,-0.023601803,-0.031749525,0.50687984,1,0.051696284,0.455183555,2
1112060,7098,6522,437,95,14152,4470,2493,2235,638,2279,9880,0.501554551,0.46085359,0.030879028,0.45242915,0.47854251,0.064574899,0.049125401,-0.017688921,-0.033695871,0.501554551,1,0.040700961,0.46085359,2
1112073,7997,6494,437,154,15082,6749,4117,3836,937,3906,15709,0.530234717,0.430579499,0.028974937,0.429626329,0.506270291,0.059647336,0.100608388,-0.075690792,-0.030672399,0.530234717,1,0.099655218,0.430579499,2
1112067,4604,4301,252,85,9242,4651,3026,2596,756,2637,11070,0.498160571,0.46537546,0.027266825,0.420144535,0.507859079,0.068292683,0.078016037,-0.042483619,-0.041025858,0.498160571,1,0.032785111,0.46537546,2
1112068,3598,3979,223,75,7875,3665,2631,2346,553,2394,9243,0.456888889,0.505269841,0.02831746,0.396516283,0.538461538,0.05982906,0.060372606,-0.033191697,-0.0315116,0.505269841,2,0.048380952,0.456888889,1
1112065,9223,7614,471,179,17487,7728,4249,4035,1125,4107,17209,0.527420369,0.435409161,0.026934294,0.449067348,0.481376024,0.06537277,0.078353021,-0.045966863,-0.038438476,0.527420369,1,0.092011208,0.435409161,2
1112066,5163,4733,319,126,10341,5019,3070,2748,767,2816,11672,0.499274732,0.45769268,0.03084808,0.430003427,0.498457848,0.065712817,0.069271305,-0.040765168,-0.034864737,0.499274732,1,0.041582052,0.45769268,2
1112056,8597,7051,549,177,16374,7372,4365,3896,1324,4024,17085,0.525039697,0.430621717,0.033528765,0.431489611,0.483523559,0.077494879,0.093550086,-0.052901841,-0.043966113,0.525039697,1,0.09441798,0.430621717,2
1112057,9293,7698,506,196,17693,7862,4841,4376,1317,4523,18543,0.525235969,0.435087323,0.028598881,0.423987489,0.497060886,0.071024106,0.10124848,-0.061973563,-0.042425225,0.525235969,1,0.090148646,0.435087323,2
1112055,6297,5865,398,153,12713,6082,3989,3245,1014,3330,14415,0.495319751,0.461338787,0.031306537,0.421921609,0.501838363,0.070343392,0.073398142,-0.040499576,-0.039036856,0.495319751,1,0.033980964,0.461338787,2
1112071,15442,14532,970,179,31123,14020,7665,6696,1988,6849,30522,0.496160396,0.466921569,0.031166661,0.459340803,0.470513073,0.065133346,0.036819592,-0.003591503,-0.033966685,0.496160396,1,0.029238827,0.466921569,2
1112052,11213,11204,748,205,23370,10898,6671,5890,1653,6039,25261,0.479803166,0.479418057,0.032006846,0.431416017,0.497248723,0.065436839,0.04838715,-0.017830666,-0.033429993,0.479803166,1,0.000385109,0.479418057,2
1112072,8589,7799,488,193,17069,6771,4571,4102,1093,4220,16655,0.503192923,0.456910188,0.028589841,0.406544581,0.520744521,0.065625938,0.096648342,-0.063834333,-0.037036097,0.503192923,1,0.046282735,0.456910188,2
1112058,7723,6582,520,146,14971,7888,4707,4336,1289,4454,18338,0.515864004,0.43964999,0.034733819,0.430145054,0.493129022,0.070291199,0.08571895,-0.053479032,-0.03555738,0.515864004,1,0.076214014,0.43964999,2
1112074,14182,11038,854,268,26342,12632,6911,6547,1975,6718,28236,0.538379774,0.419026649,0.03241971,0.447372149,0.476625584,0.069946168,0.091007625,-0.057598935,-0.037526458,0.538379774,1,0.119353124,0.419026649,2
1113073,4579,5271,335,98,10283,3923,2772,2107,544,2150,9389,0.445298065,0.512593601,0.032578041,0.417829375,0.519650655,0.057940143,0.02746869,-0.007057054,-0.025362101,0.512593601,2,0.067295536,0.445298065,1
1113052,4907,5222,301,75,10505,5084,3210,2402,728,2442,11464,0.4671109,0.497096621,0.028653022,0.443475227,0.489532449,0.06350314,0.023635673,0.007564171,-0.034850118,0.497096621,2,0.029985721,0.4671109,1
1113074,4730,5164,339,65,10298,4271,2531,2057,645,2085,9532,0.459312488,0.501456594,0.032919013,0.44806966,0.48132606,0.067666807,0.011242828,0.020130534,-0.034747793,0.501456594,2,0.042144106,0.459312488,1
1113075,4316,5177,450,82,10025,4407,2649,1796,898,1826,9780,0.430523691,0.516408978,0.044887781,0.450613497,0.454498978,0.091820041,-0.020089806,0.06191,-0.04693226,0.516408978,2,0.085885287,0.430523691,1
1113076,8110,9295,752,163,18320,8928,6105,4287,1672,4356,21061,0.44268559,0.507368996,0.041048035,0.423911495,0.493423864,0.079388443,0.018774094,0.013945132,-0.038340408,0.507368996,2,0.064683406,0.44268559,1
1113062,5968,6057,429,134,12588,5967,3809,3066,899,3127,13802,0.47410232,0.481172545,0.034080076,0.432328648,0.498116215,0.065135488,0.041773672,-0.01694367,-0.031055411,0.481172545,2,0.007070226,0.47410232,1
1113065,4582,4824,296,83,9785,4194,2766,2204,601,2247,9808,0.468267757,0.492999489,0.030250383,0.427610114,0.506729201,0.061276509,0.040657643,-0.013729712,-0.031026126,0.492999489,2,0.024731732,0.468267757,1
1113064,4721,4243,266,99,9329,4313,2631,2502,645,2554,10143,0.506056383,0.454818309,0.028513238,0.425219363,0.506063295,0.063590654,0.08083702,-0.051244986,-0.035077415,0.506056383,1,0.051238075,0.454818309,2
1113066,6849,6192,373,138,13552,5873,3664,3347,918,3418,13873,0.505386659,0.45690673,0.027523613,0.423340301,0.505370143,0.0661717,0.082046357,-0.048463414,-0.038648088,0.505386659,1,0.048479929,0.45690673,2
1113068,7340,6629,416,165,14550,7052,4500,3630,1067,3696,16315,0.504467354,0.455601375,0.028591065,0.43224027,0.498314435,0.065399939,0.072227084,-0.04271306,-0.036808873,0.504467354,1,0.048865979,0.455601375,2
1113069,4982,5306,328,59,10675,4914,2670,2435,651,2470,10705,0.466697892,0.49704918,0.030725995,0.459037833,0.476879963,0.060812704,0.007660059,0.020169218,-0.030086709,0.49704918,2,0.030351288,0.466697892,1
1113070,8158,7939,524,126,16747,5847,3556,3024,962,3090,13455,0.487132024,0.474055055,0.031289186,0.434559643,0.489037533,0.071497585,0.05257238,-0.014982478,-0.040208398,0.487132024,1,0.013076969,0.474055055,2
1113071,5719,6021,351,73,12164,5492,3194,2840,755,2886,12327,0.470157843,0.494985202,0.02885564,0.445526081,0.489494605,0.061247668,0.024631762,0.005490597,-0.032392028,0.494985202,2,0.024827359,0.470157843,1
1113072,9031,7548,514,155,17248,8648,4865,4717,1304,4795,19612,0.523596939,0.437615955,0.029800557,0.440954518,0.488578421,0.066489904,0.082642421,-0.050962466,-0.036689348,0.523596939,1,0.085980983,0.437615955,2
1114077,8282,9631,598,129,18640,9212,5960,4873,1270,4936,21378,0.444313305,0.516684549,0.032081545,0.430910282,0.506735897,0.059406867,0.013403023,0.009948653,-0.027325322,0.516684549,2,0.072371245,0.444313305,1
1114078,6000,8881,465,76,15422,6680,4480,3190,965,3236,15361,0.389054597,0.575865646,0.030151731,0.434867522,0.499316451,0.062821431,-0.045812924,0.076549196,-0.0326697,0.575865646,2,0.186811049,0.389054597,1
1114075,5842,8017,443,102,14404,6119,4415,3267,907,3326,14767,0.405581783,0.556581505,0.030755346,0.414369879,0.520213991,0.061420735,-0.008788096,0.036367514,-0.03066539,0.556581505,2,0.150999722,0.405581783,1
1114059,5222,7015,376,84,12697,5582,3733,2765,749,2799,12863,0.411278255,0.552492715,0.029613294,0.433957864,0.505169867,0.058229029,-0.022679609,0.047322848,-0.028615735,0.552492715,2,0.14121446,0.411278255,1
1114060,3417,4136,281,66,7900,2973,1855,1351,538,1381,6747,0.432531646,0.523544304,0.03556962,0.440640285,0.475174151,0.079739143,-0.008108639,0.048370152,-0.044169523,0.523544304,2,0.091012658,0.432531646,1
1114061,4445,5324,309,70,10148,2748,1834,1338,449,1371,6402,0.438017343,0.524635396,0.03044935,0.429240862,0.495470166,0.070134333,0.008776481,0.029165231,-0.039684983,0.524635396,2,0.086618053,0.438017343,1
1114063,5284,6745,402,94,12525,5315,3516,2681,855,2728,12414,0.421876248,0.538522954,0.032095808,0.428145642,0.499194458,0.068873852,-0.006269395,0.039328496,-0.036778044,0.538522954,2,0.116646707,0.421876248,1
1114076,6603,8191,558,99,15451,6885,4203,3154,1295,3191,15574,0.427350981,0.5301275,0.036114167,0.442082959,0.472389881,0.083151406,-0.014731978,0.057737619,-0.047037239,0.5301275,2,0.102776519,0.427350981,1
1114066,6412,6447,614,118,13591,6934,3748,2789,1344,2842,14868,0.471782797,0.474358031,0.045176955,0.466370729,0.439669088,0.09039548,0.005412068,0.034688943,-0.045218525,0.474358031,2,0.002575234,0.471782797,1
